time stamp,episcodecount,reward,WheelAction1,WheelAction2,WheelAction3,WheelAction4,Targetlocalpostionx,Targetlocalpostiony,Targetlocalpostionz,Vlocalpostionx,Vlocalpostiony,Vlocalpostionz,Vvelocityx,Vvelocityy,Vvelocityz,
2021-02-05T17:35:02.4265781+02:00,96.7429,1,0,1,1,1,1,0,0,1,1,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,1,0,-0.1,10,344.6876,269.9771,143.7257,111.1252,0,
2021-02-05T17:35:02.4270738+02:00,460.7598,1,0,1,6,6,2,0,1,1,1,0,0,2,2,1,1.097443,-0.01410471,-0.5200965,0.0337279,2.328306E-10,-1.862645E-09,1,0.005138684,0.001316283,1.689497E-06,0.9999859,0.01593711,-0.1327527,9.997546,349.6876,264.9771,143.7257,106.1252,0,
2021-02-05T17:35:02.4275703+02:00,29.3002,1,0,1,11,11,3,0,1,1,1,1,2,2,2,1,1.347484,-0.05062457,-0.9738989,0.07012232,9.313226E-10,-7.450581E-09,1,0.02480197,0.009078141,8.268459E-06,0.9996512,0.04011217,-0.1321974,9.990982,354.6876,259.9771,143.7257,101.1252,0,
2021-02-05T17:35:02.4280733+02:00,74.8876,1,0,1,16,16,4,0,1,1,1,0,2,2,2,1,1.654599,-0.09490781,-1.381917,0.0950159,7.450581E-09,-7.450581E-09,1,0.05667881,0.02546061,-1.222744E-05,0.9980678,0.06251544,-0.09158504,9.981263,359.6876,254.9771,138.7257,96.12521,0,
2021-02-05T17:35:02.4280733+02:00,28.7402,1,0,1,21,21,5,0,0,1,1,0,2,0,2,1,1.219411,-0.3009698,-0.8770829,0.2081003,-1.490116E-08,4.470348E-08,1,0.0983334,0.0377995,0.0006762419,0.9944351,0.06753439,0.1587639,9.962805,4.687608,249.9771,133.7257,91.12521,0,
2021-02-05T17:35:02.4285376+02:00,60.5121,1,0,1,26,26,6,0,0,2,1,1,0,0,2,2,1.003572,-0.2078048,-0.2431366,0.04875993,0,0,1,0.1549746,0.045819,-0.0006087718,0.9868552,0.07348228,-0.1123059,9.95567,9.687611,244.9772,128.7257,86.12524,0,
2021-02-05T17:35:02.4290587+02:00,56.5678,1,0,1,31,31,7,0,0,2,1,1,2,0,2,2,1.108812,0.1743743,-0.1614159,-0.08305235,1.490116E-08,-5.960464E-08,1,0.2211891,0.04142107,-0.001628933,0.9743496,-0.01002944,0.05039406,9.948282,14.68761,249.9772,123.7257,81.12524,0,
2021-02-05T17:35:02.4295562+02:00,54.5358,1,0,1,36,36,8,0,0,1,1,1,2,0,0,2,1.22622,0.2318925,0.06638254,-0.2022629,3.72529E-09,0,1,0.2445146,0.02865309,-0.00157267,0.9692209,-0.03016883,0.1043038,9.958908,19.68762,254.9772,118.7257,76.12524,0,
2021-02-05T17:35:02.4300251+02:00,81.84,1,0,1,41,41,9,0,0,1,1,1,2,0,2,0,1.047205,0.1811648,0.1891378,-0.01392525,3.72529E-09,-1.192093E-07,1,0.2596894,0.01835657,-0.0005303233,0.9655176,-0.00509268,0.1600828,9.965185,24.68762,259.9772,113.7257,71.12524,0,
2021-02-05T17:35:02.4305217+02:00,57.0401,1,0,1,46,46,10,0,2,1,1,1,0,1,2,0,1.12286,0.1759667,0.1325751,-0.1010332,-1.117587E-08,5.960464E-08,1,0.2672832,0.01157696,-0.0003064274,0.9635484,-0.002541184,0.1116595,9.971473,29.68762,264.9772,108.7257,66.12527,0,
