time stamp,episcodecount,reward,WheelAction1,WheelAction2,WheelAction3,WheelAction4,Targetlocalpostionx,Targetlocalpostiony,Targetlocalpostionz,Vlocalpostionx,Vlocalpostiony,Vlocalpostionz,Vvelocityx,Vvelocityy,Vvelocityz,
2021-02-05T17:35:02.3462017+02:00,99.7189,1,0,1,1,1,1,0,1,1,1,1,2,1,1,1,1,0,0,0,2.980232E-08,0,1,0,0.3826835,0,0.9238795,-9.536743E-07,-0.1,14.14214,279.9469,110.3589,170.7628,177.5798,0,
2021-02-05T17:35:02.3466977+02:00,460.7598,1,0,1,6,6,2,0,1,0,1,0,2,2,2,0,1.174317,-2.409766E-08,-0.6156464,-2.764503E-08,2.980232E-08,1.421085E-14,0.9999999,2.666327E-08,0.3826834,-5.096519E-08,0.9238796,-9.536743E-07,-0.07504623,14.14214,274.9469,105.3589,165.7628,182.5798,0,
2021-02-05T17:35:02.3471941+02:00,29.3002,1,0,1,11,11,3,0,1,1,1,0,1,0,2,1,1.540763,-3.753429E-08,-1.172156,-1.206102E-08,2.980232E-08,7.105427E-15,0.9999999,4.664372E-08,0.3826834,-5.221243E-08,0.9238796,-9.536743E-07,-0.01145485,14.14214,279.9468,100.3589,160.7628,177.5798,0,
2021-02-05T17:35:02.3476898+02:00,74.8876,1,0,1,16,16,4,0,0,0,1,0,2,2,2,1,1.950981,1.125249E-07,-1.67521,1.003901E-07,2.980232E-08,1.421085E-14,0.9999999,9.070312E-08,0.3826834,-5.827093E-08,0.9238796,-9.536743E-07,0.08706475,14.14214,284.9468,95.35896,165.7628,172.5798,0,
2021-02-05T17:35:02.3476898+02:00,28.7402,1,0,1,21,21,5,0,0,1,1,1,1,0,0,1,2.026635,-0.1823318,-1.797493,0.0818374,1.490116E-07,-5.587935E-09,1,-0.002529428,0.3887879,-0.01931522,0.9211214,0.08048296,-0.3546604,14.12653,289.9468,90.35899,160.7628,167.5798,0,
2021-02-05T17:35:02.3482102+02:00,60.5121,1,0,1,26,26,6,0,1,0,1,1,1,0,1,1,1.406347,-0.7724898,-0.85019,0.1886753,0,1.490116E-08,1,0.02156935,0.4081391,-0.01487423,0.9125438,0.008365154,0.4785996,14.10328,294.9467,85.359,165.7628,162.5798,0,
2021-02-05T17:35:02.3486823+02:00,56.5678,1,0,1,31,31,7,0,1,1,0,1,2,0,1,1,1.309956,-0.2345145,0.2436706,-0.2655481,2.980232E-08,2.04891E-08,1,-0.008144158,0.4105762,0.0002672166,0.9117899,0.006627083,0.1043422,14.12588,299.9467,80.35896,170.7628,167.5798,0,
2021-02-05T17:35:02.3491779+02:00,54.5358,1,0,1,36,36,8,0,0,1,1,0,2,2,0,1,1.082828,-0.2510594,0.1435932,-0.04348784,2.980232E-08,1.490116E-08,1,-0.004020223,0.4110208,0.00093637,0.9116166,-0.08214235,0.2081464,14.13342,304.9467,75.35894,165.7628,172.5798,0,
2021-02-05T17:35:02.3491779+02:00,81.84,1,0,1,41,41,9,0,0,1,1,1,2,2,1,1,0.9483441,-0.005022376,-0.04832528,0.05290131,8.940697E-08,-4.470348E-08,1,0.0004766273,0.3967136,0.0008781436,0.9179419,0.001515865,0.3177951,14.13081,309.9467,70.35894,160.7628,177.5798,0,
2021-02-05T17:35:02.3496981+02:00,57.0401,1,0,1,46,46,10,0,0,1,1,1,0,2,0,1,0.9383659,0.09420004,-0.0384112,0.06716488,2.980232E-08,1.490116E-08,1,0.002351001,0.3977387,-0.0004718924,0.9174956,-0.00128746,0.3346622,14.12569,314.9467,65.35892,155.7628,182.5798,0,
