time stamp,episcodecount,reward,WheelAction1,WheelAction2,WheelAction3,WheelAction4,Targetlocalpostionx,Targetlocalpostiony,Targetlocalpostionz,Vlocalpostionx,Vlocalpostiony,Vlocalpostionz,Vvelocityx,Vvelocityy,Vvelocityz,
2021-02-05T17:35:02.5123615+02:00,94.2634,1,0,1,1,1,1,0,1,1,1,1,2,2,2,1,1,0,0,0,0,0,1,0,-0.2669336,0,0.963715,4.768372E-07,-0.1,11.6619,225.6863,353.2601,182.1187,162.9401,0,
2021-02-05T17:35:02.5128576+02:00,460.7598,1,0,1,6,6,2,0,1,1,0,0,1,1,2,1,1.046281,-0.0284267,-0.4479101,0.05486908,-8.940697E-08,-2.793968E-09,1,-0.00319428,-0.2665606,-0.005147738,0.9637991,-0.002431393,0.03829648,11.66223,230.6863,348.2601,177.1187,157.9401,0,
2021-02-05T17:35:02.5133541+02:00,29.3002,1,0,1,11,11,3,0,1,1,1,0,0,2,2,1,1.197021,-0.06250897,-0.8711776,0.1814633,-5.960464E-08,7.450581E-09,0.9999999,-0.01881254,-0.2669266,-0.01679276,0.9633869,0.009721279,0.1666422,11.65751,225.6863,343.2601,182.1187,152.9401,0,
2021-02-05T17:35:02.5138496+02:00,74.8876,1,0,1,16,16,4,0,2,1,1,0,2,2,1,2,1.565961,-0.05294898,-1.365491,0.2352368,-1.490116E-07,2.980232E-08,1,-0.04099778,-0.2674572,-0.03036617,0.9622182,0.02782965,0.2466391,11.64955,230.6863,338.26,187.1187,147.94,0,
2021-02-05T17:35:02.5143456+02:00,28.7402,1,0,1,21,21,5,0,0,0,0,0,2,2,2,0,1.801574,-0.1374446,-1.669214,0.3362973,-2.980232E-08,-1.490116E-08,1,-0.06696433,-0.2711574,-0.04919755,0.9589417,0.01905298,0.4619857,11.63397,235.6863,343.26,182.1187,152.9401,0,
2021-02-05T17:35:02.5143456+02:00,61.0367,1,0,1,26,26,6,0,0,0,1,1,2,2,1,2,1.448491,-0.3022982,-0.4764309,-0.3340752,8.940697E-08,-1.490116E-08,1,-0.07927269,-0.2770976,-0.04416087,0.9565472,0.06513453,0.0712142,11.64872,240.6863,348.26,177.1187,147.9401,0,
2021-02-05T17:35:02.5148672+02:00,56.0432,1,0,1,31,31,7,0,1,1,1,1,0,2,0,2,1.318625,-0.4806353,-0.3724439,-0.1700624,1.192093E-07,-7.450581E-09,1,-0.03297755,-0.2722453,-0.01800378,0.9614941,0.06500292,0.1762038,11.66359,245.6863,353.2601,172.1187,152.9401,0,
2021-02-05T17:35:02.5153418+02:00,55.0317,1,0,1,36,36,8,0,2,1,1,1,0,2,0,2,0.9832759,-0.1181893,0.001933302,0.02385499,-8.940697E-08,3.72529E-08,0.9999999,-0.0006486524,-0.263966,-0.0005656913,0.9645316,-0.003966093,0.2772521,11.66701,250.6864,358.2601,167.1187,157.9401,0,
2021-02-05T17:35:02.5158335+02:00,81.3441,1,0,1,41,41,9,0,0,1,1,1,1,2,0,1,1.023542,0.01953784,-0.03123114,-0.02287856,-2.980232E-08,2.980232E-08,1,-0.002249117,-0.2636505,-0.0009632578,0.9646152,0.02318549,0.2556801,11.66834,255.6864,3.260067,162.1187,162.9401,0,
2021-02-05T17:35:02.5163584+02:00,57.5361,1,0,1,46,46,10,0,1,1,2,0,1,2,1,0,1.018673,0.02794495,-0.0201696,-0.01809027,8.940697E-08,-3.72529E-08,1,-0.001423104,-0.2627344,-0.0005507748,0.964867,-0.000667572,0.260934,11.66945,260.6864,358.2601,167.1187,167.9401,0,
2021-02-05T17:35:02.5163584+02:00,56.0472,1,0,1,51,51,11,0,1,1,1,0,0,0,1,0,0.9968277,0.004277808,-0.019941,0.003380984,8.940697E-08,-4.097819E-08,1,-0.001178515,-0.2630787,-0.0006893215,0.9647734,0.001734257,0.2722171,11.66927,265.6864,353.2601,172.1187,172.9401,0,
2021-02-05T17:35:02.5168257+02:00,86.3046,1,0,1,56,56,12,0,0,1,1,0,0,0,1,0,1.020597,0.013082,-0.02402622,-0.0202306,5.960464E-08,-3.72529E-08,0.9999999,-0.001451403,-0.2631486,-0.0005266215,0.9647541,-0.0007410049,0.2606598,11.66991,270.6865,348.2601,177.1187,177.9401,0,
2021-02-05T17:35:02.5173219+02:00,57.0623,1,0,1,61,61,13,0,1,1,0,1,1,0,2,0,0.9935578,0.01915497,0.01610947,0.006757506,-5.960464E-08,7.450581E-09,0.9999999,-0.0009492798,-0.2631299,-0.0007376988,0.9647596,-0.0002713203,0.2809422,11.67007,275.6864,343.26,182.1187,182.9401,0,
